Trade, Price, TimeStamp, PointValue, slippage, position
Buy , 57.4974, 2005-07-08 10:30, 42000, 19.5, 0
Sell, 57.44, 2005-07-11 09:35, 42000, 19.5, -1
Buy , 57.4474, 2005-07-11 09:55, 42000, 19.5, 0
Buy , 58.07, 2005-07-12 12:15, 42000, 19.5, 1
Sell, 58.0819, 2005-07-12 12:25, 42000, 19.5, 0
Buy , 58.14, 2005-07-13 09:35, 42000, 19.5, 1
Sell, 58.3016, 2005-07-13 09:45, 42000, 19.5, 0
Buy , 58.48, 2005-07-13 09:50, 42000, 19.5, 1
Sell, 58.5014, 2005-07-13 09:55, 42000, 19.5, 0
Buy , 58.56, 2005-07-13 10:15, 42000, 19.5, 1
Sell, 58.5814, 2005-07-13 10:20, 42000, 19.5, 0
Buy , 58.64, 2005-07-13 12:15, 42000, 19.5, 1
Sell, 58.6313, 2005-07-13 12:30, 42000, 19.5, 0
Buy , 58.69, 2005-07-13 12:50, 42000, 19.5, 1
Sell, 58.6912, 2005-07-13 12:55, 42000, 19.5, 0
Buy , 58.75, 2005-07-14 09:35, 42000, 19.5, 1
Sell, 59.0609, 2005-07-14 09:40, 42000, 19.5, 0
Sell, 58.45, 2005-07-15 13:15, 42000, 19.5, -1
Buy , 58.5084, 2005-07-18 09:35, 42000, 19.5, 0
Sell, 58.45, 2005-07-18 09:40, 42000, 19.5, -1
Buy , 58.4284, 2005-07-18 09:45, 42000, 19.5, 0
Sell, 58.37, 2005-07-18 09:50, 42000, 19.5, -1
Buy , 58.4083, 2005-07-18 10:00, 42000, 19.5, 0
Sell, 58.35, 2005-07-18 11:30, 42000, 19.5, -1
Buy , 58.4083, 2005-07-18 11:55, 42000, 19.5, 0
Buy , 58.89, 2005-07-18 13:10, 42000, 19.5, 1
Sell, 58.8411, 2005-07-18 13:15, 42000, 19.5, 0
Sell, 58.35, 2005-07-19 09:35, 42000, 19.5, -1
Buy , 57.9979, 2005-07-19 09:50, 42000, 19.5, 0
Sell, 57.94, 2005-07-19 09:55, 42000, 19.5, -1
Buy , 57.9979, 2005-07-19 10:00, 42000, 19.5, 0
Sell, 57.89, 2005-07-19 10:05, 42000, 19.5, -1
Buy , 57.9179, 2005-07-19 10:10, 42000, 19.5, 0
Sell, 57.86, 2005-07-19 10:20, 42000, 19.5, -1
Buy , 57.8678, 2005-07-19 10:25, 42000, 19.5, 0
Sell, 57.81, 2005-07-19 10:50, 42000, 19.5, -1
Buy , 57.5175, 2005-07-19 11:05, 42000, 19.5, 0
Sell, 57.46, 2005-07-20 09:35, 42000, 19.5, -1
Buy , 57.2972, 2005-07-20 09:40, 42000, 19.5, 0
Sell, 57.22, 2005-07-20 10:15, 42000, 19.5, -1
Buy , 57.2272, 2005-07-20 10:40, 42000, 19.5, 0
Sell, 57.17, 2005-07-21 09:45, 42000, 19.5, -1
Buy , 57.2071, 2005-07-21 09:50, 42000, 19.5, 0
Sell, 57.15, 2005-07-21 09:55, 42000, 19.5, -1
Buy , 57.107, 2005-07-21 10:00, 42000, 19.5, 0
Sell, 57.04, 2005-07-21 10:05, 42000, 19.5, -1
Buy , 57.047, 2005-07-21 10:20, 42000, 19.5, 0
Buy , 57.69, 2005-07-25 11:40, 42000, 19.5, 1
Sell, 57.6823, 2005-07-25 11:45, 42000, 19.5, 0
Buy , 57.74, 2005-07-26 09:35, 42000, 19.5, 1
Sell, 58.0719, 2005-07-26 10:10, 42000, 19.5, 0
Sell, 57.36, 2005-07-27 09:55, 42000, 19.5, -1
Buy , 57.3773, 2005-07-27 10:05, 42000, 19.5, 0
Sell, 57.32, 2005-07-27 12:45, 42000, 19.5, -1
Buy , 57.3573, 2005-07-27 13:15, 42000, 19.5, 0
Sell, 57.3, 2005-07-29 10:25, 42000, 19.5, -1
Buy , 57.3373, 2005-07-29 11:20, 42000, 19.5, 0
Sell, 57.28, 2005-07-29 11:35, 42000, 19.5, -1
Buy , 57.3373, 2005-07-29 11:45, 42000, 19.5, 0
Sell, 57.28, 2005-08-01 09:35, 42000, 19.5, -1
Buy , 57.2772, 2005-08-01 09:40, 42000, 19.5, 0
Sell, 57.22, 2005-08-01 12:15, 42000, 19.5, -1
Buy , 57.1771, 2005-08-01 12:25, 42000, 19.5, 0
Sell, 57.12, 2005-08-01 13:10, 42000, 19.5, -1
Buy , 57.1671, 2005-08-02 09:35, 42000, 19.5, 0
Sell, 57.11, 2005-08-02 09:45, 42000, 19.5, -1
Buy , 57.1671, 2005-08-02 09:50, 42000, 19.5, 0
Buy , 57.51, 2005-08-02 11:55, 42000, 19.5, 1
Sell, 58.0619, 2005-08-02 12:30, 42000, 19.5, 0
Buy , 58.12, 2005-08-02 12:35, 42000, 19.5, 1
Sell, 58.0619, 2005-08-02 12:40, 42000, 19.5, 0
Buy , 58.12, 2005-08-02 12:45, 42000, 19.5, 1
Sell, 58.1318, 2005-08-02 12:50, 42000, 19.5, 0
Sell, 57.17, 2005-08-04 11:35, 42000, 19.5, -1
Buy , 57.1371, 2005-08-04 11:55, 42000, 19.5, 0
Sell, 57.08, 2005-08-04 12:25, 42000, 19.5, -1
Buy , 57.1371, 2005-08-04 12:45, 42000, 19.5, 0
Sell, 57.08, 2005-08-05 09:35, 42000, 19.5, -1
Buy , 56.7767, 2005-08-05 09:45, 42000, 19.5, 0
Sell, 56.72, 2005-08-05 09:50, 42000, 19.5, -1
Buy , 56.5565, 2005-08-05 10:05, 42000, 19.5, 0
Sell, 56.5, 2005-08-05 10:25, 42000, 19.5, -1
Buy , 56.3763, 2005-08-05 10:30, 42000, 19.5, 0
Sell, 56.22, 2005-08-05 10:35, 42000, 19.5, -1
Buy , 56.2562, 2005-08-05 10:45, 42000, 19.5, 0
Sell, 56.2, 2005-08-09 09:35, 42000, 19.5, -1
Buy , 56.076, 2005-08-09 09:45, 42000, 19.5, 0
Sell, 56.02, 2005-08-09 09:50, 42000, 19.5, -1
Buy , 55.9259, 2005-08-09 10:10, 42000, 19.5, 0
Sell, 55.87, 2005-08-09 12:10, 42000, 19.5, -1
Buy , 55.9058, 2005-08-09 12:20, 42000, 19.5, 0
Sell, 55.85, 2005-08-09 12:25, 42000, 19.5, -1
Buy , 55.8558, 2005-08-09 12:30, 42000, 19.5, 0
Sell, 55.8, 2005-08-10 09:35, 42000, 19.5, -1
Buy , 55.7557, 2005-08-10 09:45, 42000, 19.5, 0
Sell, 55.7, 2005-08-11 09:35, 42000, 19.5, -1
Buy , 55.7257, 2005-08-11 09:40, 42000, 19.5, 0
Sell, 55.67, 2005-08-11 13:15, 42000, 19.5, -1
Buy , 55.6756, 2005-08-12 09:35, 42000, 19.5, 0
Buy , 56.07, 2005-08-12 09:40, 42000, 19.5, 1
Sell, 56.0639, 2005-08-12 09:45, 42000, 19.5, 0
Sell, 55.62, 2005-08-15 09:35, 42000, 19.5, -1
Buy , 55.4954, 2005-08-15 09:45, 42000, 19.5, 0
Sell, 55.44, 2005-08-15 09:50, 42000, 19.5, -1
Buy , 55.4454, 2005-08-15 09:55, 42000, 19.5, 0
Sell, 55.39, 2005-08-15 10:40, 42000, 19.5, -1
Buy , 55.4254, 2005-08-15 10:50, 42000, 19.5, 0
Sell, 55.36, 2005-08-15 11:00, 42000, 19.5, -1
Buy , 55.3253, 2005-08-15 11:20, 42000, 19.5, 0
Sell, 55.27, 2005-08-15 11:30, 42000, 19.5, -1
Buy , 55.3253, 2005-08-15 12:00, 42000, 19.5, 0
Sell, 55.27, 2005-08-15 12:35, 42000, 19.5, -1
Buy , 55.2552, 2005-08-16 09:35, 42000, 19.5, 0
Buy , 55.55, 2005-08-17 11:50, 42000, 19.5, 1
Sell, 55.5644, 2005-08-17 12:00, 42000, 19.5, 0
Buy , 55.62, 2005-08-17 13:15, 42000, 19.5, 1
Sell, 55.5644, 2005-08-18 09:35, 42000, 19.5, 0
Buy , 55.66, 2005-08-18 12:35, 42000, 19.5, 1
Sell, 55.6443, 2005-08-18 12:50, 42000, 19.5, 0
Sell, 55.22, 2005-08-19 09:50, 42000, 19.5, -1
Buy , 55.2252, 2005-08-19 10:30, 42000, 19.5, 0
Sell, 55.32, 2005-08-25 09:35, 42000, 19.5, -1
Buy , 55.1951, 2005-08-25 11:10, 42000, 19.5, 0
Sell, 55.14, 2005-08-25 11:50, 42000, 19.5, -1
Buy , 54.9949, 2005-08-25 13:15, 42000, 19.5, 0
Sell, 54.94, 2005-08-26 10:05, 42000, 19.5, -1
Buy , 54.9749, 2005-08-26 10:50, 42000, 19.5, 0
Buy , 55.37, 2005-08-29 12:40, 42000, 19.5, 1
Sell, 55.3446, 2005-08-29 13:15, 42000, 19.5, 0
Buy , 55.4, 2005-08-30 10:05, 42000, 19.5, 1
Sell, 55.964, 2005-08-30 10:30, 42000, 19.5, 0
Buy , 56.02, 2005-08-30 10:45, 42000, 19.5, 1
Sell, 56.1338, 2005-08-30 11:00, 42000, 19.5, 0
Sell, 55.22, 2005-09-01 09:55, 42000, 19.5, -1
Buy , 55.1851, 2005-09-01 10:00, 42000, 19.5, 0
Buy , 55.82, 2005-09-06 09:55, 42000, 19.5, 1
Sell, 55.7842, 2005-09-06 10:00, 42000, 19.5, 0
Buy , 55.84, 2005-09-06 10:20, 42000, 19.5, 1
Sell, 55.7942, 2005-09-06 10:30, 42000, 19.5, 0
Buy , 55.85, 2005-09-06 10:35, 42000, 19.5, 1
Sell, 55.7942, 2005-09-06 10:40, 42000, 19.5, 0
Buy , 55.85, 2005-09-07 09:45, 42000, 19.5, 1
Sell, 55.8741, 2005-09-07 09:50, 42000, 19.5, 0
Sell, 55.36, 2005-09-08 09:35, 42000, 19.5, -1
Buy , 55.2452, 2005-09-08 09:50, 42000, 19.5, 0
Sell, 55.19, 2005-09-09 13:05, 42000, 19.5, -1
Buy , 55.075, 2005-09-09 13:15, 42000, 19.5, 0
Sell, 55.02, 2005-09-12 09:35, 42000, 19.5, -1
Buy , 54.7547, 2005-09-12 09:45, 42000, 19.5, 0
Buy , 55.12, 2005-09-14 11:40, 42000, 19.5, 1
Sell, 55.0649, 2005-09-14 11:45, 42000, 19.5, 0
Sell, 54.88, 2005-09-16 13:00, 42000, 19.5, -1
Buy , 54.8248, 2005-09-16 13:15, 42000, 19.5, 0
Buy , 55.09, 2005-09-19 09:45, 42000, 19.5, 1
Sell, 55.0549, 2005-09-19 10:05, 42000, 19.5, 0
Buy , 55.11, 2005-09-19 10:15, 42000, 19.5, 1
Sell, 55.2647, 2005-09-19 10:25, 42000, 19.5, 0
Buy , 55.32, 2005-09-19 10:40, 42000, 19.5, 1
Sell, 55.5544, 2005-09-19 10:55, 42000, 19.5, 0
Buy , 55.66, 2005-09-21 09:50, 42000, 19.5, 1
Sell, 55.904, 2005-09-21 10:05, 42000, 19.5, 0
Buy , 55.96, 2005-09-21 10:15, 42000, 19.5, 1
Sell, 55.954, 2005-09-21 10:20, 42000, 19.5, 0
Buy , 56.01, 2005-09-21 10:50, 42000, 19.5, 1
Sell, 56.0039, 2005-09-21 11:00, 42000, 19.5, 0
Buy , 56.06, 2005-09-22 09:35, 42000, 19.5, 1
Sell, 56.0539, 2005-09-22 09:40, 42000, 19.5, 0
Buy , 56.11, 2005-09-22 10:00, 42000, 19.5, 1
Sell, 56.2337, 2005-09-22 10:10, 42000, 19.5, 0
Sell, 55.64, 2005-09-26 09:35, 42000, 19.5, -1
Buy , 55.5955, 2005-09-26 09:40, 42000, 19.5, 0
Sell, 55.49, 2005-09-26 09:55, 42000, 19.5, -1
Buy , 55.3853, 2005-09-26 10:15, 42000, 19.5, 0
Sell, 55.31, 2005-09-26 10:20, 42000, 19.5, -1
Buy , 55.2952, 2005-09-26 10:35, 42000, 19.5, 0
Sell, 55.24, 2005-09-27 09:40, 42000, 19.5, -1
Buy , 55.1351, 2005-09-27 10:15, 42000, 19.5, 0
Sell, 55.08, 2005-09-27 10:25, 42000, 19.5, -1
Buy , 54.9649, 2005-09-27 10:45, 42000, 19.5, 0
Sell, 54.91, 2005-09-27 10:55, 42000, 19.5, -1
Buy , 54.9649, 2005-09-27 11:00, 42000, 19.5, 0
Sell, 54.9, 2005-09-27 13:05, 42000, 19.5, -1
Buy , 54.8548, 2005-09-28 09:35, 42000, 19.5, 0
Buy , 55.54, 2005-09-29 09:40, 42000, 19.5, 1
Sell, 55.7042, 2005-09-29 09:45, 42000, 19.5, 0
Buy , 55.76, 2005-09-29 10:25, 42000, 19.5, 1
Sell, 55.7642, 2005-09-29 10:35, 42000, 19.5, 0
Buy , 55.82, 2005-09-30 09:40, 42000, 19.5, 1
Sell, 55.954, 2005-09-30 09:45, 42000, 19.5, 0
Buy , 56.03, 2005-09-30 12:35, 42000, 19.5, 1
Sell, 56.5034, 2005-09-30 13:00, 42000, 19.5, 0
Buy , 56.56, 2005-09-30 13:10, 42000, 19.5, 1
Sell, 56.5034, 2005-09-30 13:15, 42000, 19.5, 0
Buy , 56.56, 2005-10-03 09:35, 42000, 19.5, 1
Sell, 56.5034, 2005-10-03 09:40, 42000, 19.5, 0
Buy , 56.56, 2005-10-03 10:20, 42000, 19.5, 1
Sell, 56.7432, 2005-10-03 10:35, 42000, 19.5, 0
Buy , 56.8, 2005-10-03 11:00, 42000, 19.5, 1
Sell, 56.953, 2005-10-03 11:20, 42000, 19.5, 0
Buy , 57.01, 2005-10-03 12:25, 42000, 19.5, 1
Sell, 57.1028, 2005-10-03 12:35, 42000, 19.5, 0
Buy , 57.17, 2005-10-03 12:55, 42000, 19.5, 1
Sell, 57.4825, 2005-10-03 13:10, 42000, 19.5, 0
Sell, 56.49, 2005-10-06 09:35, 42000, 19.5, -1
Buy , 56.3663, 2005-10-06 09:40, 42000, 19.5, 0
Sell, 56.28, 2005-10-07 11:20, 42000, 19.5, -1
Buy , 56.3163, 2005-10-07 11:25, 42000, 19.5, 0
Sell, 56.26, 2005-10-07 13:05, 42000, 19.5, -1
Buy , 55.8658, 2005-10-10 10:05, 42000, 19.5, 0
Sell, 55.81, 2005-10-10 13:10, 42000, 19.5, -1
Buy , 55.8658, 2005-10-10 13:15, 42000, 19.5, 0
Buy , 56.46, 2005-10-12 09:35, 42000, 19.5, 1
Sell, 56.6033, 2005-10-12 09:40, 42000, 19.5, 0
Buy , 56.68, 2005-10-12 09:50, 42000, 19.5, 1
Sell, 56.953, 2005-10-12 09:55, 42000, 19.5, 0
Buy , 57.06, 2005-10-12 13:05, 42000, 19.5, 1
Sell, 57.0129, 2005-10-12 13:10, 42000, 19.5, 0
Sell, 56.19, 2005-10-14 11:25, 42000, 19.5, -1
Buy , 56.1961, 2005-10-14 11:35, 42000, 19.5, 0
Buy , 57.07, 2005-10-17 10:00, 42000, 19.5, 1
Sell, 57.2027, 2005-10-17 10:05, 42000, 19.5, 0
Buy , 57.31, 2005-10-17 11:35, 42000, 19.5, 1
Sell, 57.2727, 2005-10-17 11:50, 42000, 19.5, 0
Sell, 56.67, 2005-10-20 09:35, 42000, 19.5, -1
Buy , 56.6666, 2005-10-20 09:40, 42000, 19.5, 0
Sell, 56.61, 2005-10-20 10:30, 42000, 19.5, -1
Buy , 56.5765, 2005-10-20 10:40, 42000, 19.5, 0
Sell, 56.52, 2005-10-20 11:20, 42000, 19.5, -1
Buy , 56.4664, 2005-10-20 11:25, 42000, 19.5, 0
Sell, 56.41, 2005-10-21 09:35, 42000, 19.5, -1
Buy , 56.076, 2005-10-21 09:40, 42000, 19.5, 0
Sell, 55.94, 2005-10-21 09:45, 42000, 19.5, -1
Buy , 55.9959, 2005-10-21 09:50, 42000, 19.5, 0
Sell, 55.94, 2005-10-21 10:00, 42000, 19.5, -1
Buy , 55.9659, 2005-10-21 10:15, 42000, 19.5, 0
Sell, 55.91, 2005-10-24 09:35, 42000, 19.5, -1
Buy , 55.7157, 2005-10-24 09:40, 42000, 19.5, 0
Sell, 55.66, 2005-10-24 09:50, 42000, 19.5, -1
Buy , 55.6656, 2005-10-24 10:00, 42000, 19.5, 0
Sell, 55.96, 2005-10-27 12:30, 42000, 19.5, -1
Buy , 55.9859, 2005-10-27 12:35, 42000, 19.5, 0
Sell, 55.93, 2005-10-27 13:05, 42000, 19.5, -1
Buy , 55.7957, 2005-10-28 09:45, 42000, 19.5, 0
Sell, 55.74, 2005-10-28 10:00, 42000, 19.5, -1
Buy , 55.7857, 2005-10-28 10:05, 42000, 19.5, 0
Sell, 55.73, 2005-10-28 10:25, 42000, 19.5, -1
Buy , 55.7657, 2005-10-28 10:40, 42000, 19.5, 0
Sell, 55.71, 2005-10-28 10:45, 42000, 19.5, -1
Buy , 55.7557, 2005-10-28 11:05, 42000, 19.5, 0
Sell, 55.7, 2005-10-31 09:35, 42000, 19.5, -1
Buy , 55.7257, 2005-10-31 09:45, 42000, 19.5, 0
Sell, 55.67, 2005-10-31 09:55, 42000, 19.5, -1
Buy , 55.5655, 2005-10-31 10:10, 42000, 19.5, 0
Sell, 55.51, 2005-10-31 13:15, 42000, 19.5, -1
Buy , 55.4654, 2005-11-01 09:35, 42000, 19.5, 0
Sell, 55.41, 2005-11-01 09:40, 42000, 19.5, -1
Buy , 55.4654, 2005-11-01 09:45, 42000, 19.5, 0
Sell, 55.41, 2005-11-02 12:35, 42000, 19.5, -1
Buy , 55.3853, 2005-11-02 12:45, 42000, 19.5, 0
Buy , 55.78, 2005-11-03 13:05, 42000, 19.5, 1
Sell, 56.0439, 2005-11-04 09:35, 42000, 19.5, 0
Sell, 55.33, 2005-11-07 09:35, 42000, 19.5, -1
Buy , 55.3453, 2005-11-07 09:50, 42000, 19.5, 0
Sell, 55.29, 2005-11-07 10:10, 42000, 19.5, -1
Buy , 55.3253, 2005-11-07 11:45, 42000, 19.5, 0
Sell, 55.27, 2005-11-07 12:20, 42000, 19.5, -1
Buy , 55.2752, 2005-11-07 12:35, 42000, 19.5, 0
Sell, 55.22, 2005-11-07 12:50, 42000, 19.5, -1
Buy , 55.2752, 2005-11-07 12:55, 42000, 19.5, 0
Sell, 55.22, 2005-11-07 13:15, 42000, 19.5, -1
Buy , 55.2652, 2005-11-08 09:35, 42000, 19.5, 0
Sell, 55.21, 2005-11-08 09:50, 42000, 19.5, -1
Buy , 55.2652, 2005-11-08 09:55, 42000, 19.5, 0
Sell, 55.2, 2005-11-09 09:40, 42000, 19.5, -1
Buy , 55.2152, 2005-11-09 09:45, 42000, 19.5, 0
Buy , 55.53, 2005-11-09 11:05, 42000, 19.5, 1
Sell, 55.5744, 2005-11-09 11:15, 42000, 19.5, 0
Buy , 55.63, 2005-11-09 12:25, 42000, 19.5, 1
Sell, 55.5844, 2005-11-09 12:30, 42000, 19.5, 0
Buy , 55.64, 2005-11-09 12:45, 42000, 19.5, 1
Sell, 55.6843, 2005-11-09 12:55, 42000, 19.5, 0
Sell, 55.16, 2005-11-10 09:35, 42000, 19.5, -1
Buy , 55.1951, 2005-11-10 09:40, 42000, 19.5, 0
Sell, 55.14, 2005-11-10 09:45, 42000, 19.5, -1
Buy , 55.1151, 2005-11-10 09:55, 42000, 19.5, 0
Sell, 55.06, 2005-11-14 10:35, 42000, 19.5, -1
Buy , 55.1151, 2005-11-14 10:40, 42000, 19.5, 0
Sell, 55.06, 2005-11-14 11:25, 42000, 19.5, -1
Buy , 55.1151, 2005-11-14 11:40, 42000, 19.5, 0
Sell, 55.06, 2005-11-14 12:45, 42000, 19.5, -1
Buy , 55.085, 2005-11-15 09:35, 42000, 19.5, 0
Sell, 55.03, 2005-11-15 09:50, 42000, 19.5, -1
Buy , 54.9849, 2005-11-15 10:00, 42000, 19.5, 0
Sell, 54.93, 2005-11-15 10:05, 42000, 19.5, -1
Buy , 54.9449, 2005-11-15 10:20, 42000, 19.5, 0
Sell, 54.89, 2005-11-15 13:15, 42000, 19.5, -1
Buy , 54.8848, 2005-11-16 09:50, 42000, 19.5, 0
Sell, 54.81, 2005-11-16 09:55, 42000, 19.5, -1
Buy , 54.8548, 2005-11-16 10:15, 42000, 19.5, 0
Sell, 54.8, 2005-11-16 10:35, 42000, 19.5, -1
Buy , 54.8548, 2005-11-16 10:40, 42000, 19.5, 0
Sell, 54.8, 2005-11-16 10:55, 42000, 19.5, -1
Buy , 54.8448, 2005-11-16 11:25, 42000, 19.5, 0
Sell, 54.79, 2005-11-16 12:20, 42000, 19.5, -1
Buy , 54.8348, 2005-11-16 12:35, 42000, 19.5, 0
Sell, 54.78, 2005-11-16 12:40, 42000, 19.5, -1
Buy , 54.7847, 2005-11-17 09:35, 42000, 19.5, 0
Sell, 54.73, 2005-11-17 10:10, 42000, 19.5, -1
Buy , 54.6846, 2005-11-17 10:20, 42000, 19.5, 0
Sell, 54.63, 2005-11-18 09:35, 42000, 19.5, -1
Buy , 54.4544, 2005-11-18 09:40, 42000, 19.5, 0
Sell, 54.44, 2005-11-22 12:20, 42000, 19.5, -1
Buy , 54.4144, 2005-11-22 12:25, 42000, 19.5, 0
Sell, 54.36, 2005-11-23 09:35, 42000, 19.5, -1
Buy , 54.3843, 2005-11-23 10:10, 42000, 19.5, 0
Sell, 54.33, 2005-11-23 10:35, 42000, 19.5, -1
Buy , 54.1341, 2005-11-23 12:00, 42000, 19.5, 0
Sell, 54.08, 2005-11-25 09:35, 42000, 19.5, -1
Buy , 53.7036, 2005-11-25 10:00, 42000, 19.5, 0
Sell, 53.65, 2005-11-25 11:45, 42000, 19.5, -1
Buy , 53.3733, 2005-11-28 09:45, 42000, 19.5, 0
Buy , 53.75, 2005-12-02 09:40, 42000, 19.5, 1
Sell, 53.7462, 2005-12-02 09:45, 42000, 19.5, 0
Buy , 53.8, 2005-12-02 09:50, 42000, 19.5, 1
Sell, 53.8261, 2005-12-02 10:00, 42000, 19.5, 0
Buy , 53.88, 2005-12-02 13:15, 42000, 19.5, 1
Sell, 54.1858, 2005-12-05 10:10, 42000, 19.5, 0
Buy , 54.24, 2005-12-05 10:40, 42000, 19.5, 1
Sell, 54.2157, 2005-12-05 10:45, 42000, 19.5, 0
Buy , 54.28, 2005-12-05 12:00, 42000, 19.5, 1
Sell, 54.3156, 2005-12-05 12:15, 42000, 19.5, 0
Sell, 53.67, 2005-12-06 12:10, 42000, 19.5, -1
Buy , 53.6736, 2005-12-06 12:20, 42000, 19.5, 0
Sell, 53.62, 2005-12-07 09:35, 42000, 19.5, -1
Buy , 53.3833, 2005-12-07 09:55, 42000, 19.5, 0
Sell, 53.33, 2005-12-07 10:05, 42000, 19.5, -1
Buy , 53.3533, 2005-12-07 10:35, 42000, 19.5, 0
Sell, 53.3, 2005-12-07 10:40, 42000, 19.5, -1
Buy , 53.3533, 2005-12-07 10:55, 42000, 19.5, 0
Sell, 53.3, 2005-12-09 09:35, 42000, 19.5, -1
Buy , 53.2832, 2005-12-09 09:40, 42000, 19.5, 0
Sell, 53.23, 2005-12-09 09:45, 42000, 19.5, -1
Buy , 53.2031, 2005-12-09 09:50, 42000, 19.5, 0
Buy , 53.75, 2005-12-12 09:35, 42000, 19.5, 1
Sell, 53.6962, 2005-12-12 09:40, 42000, 19.5, 0
Buy , 53.77, 2005-12-12 09:45, 42000, 19.5, 1
Sell, 53.946, 2005-12-12 09:50, 42000, 19.5, 0
Buy , 53.73, 2005-12-15 10:30, 42000, 19.5, 1
Sell, 53.7562, 2005-12-15 10:45, 42000, 19.5, 0
Buy , 53.81, 2005-12-15 11:05, 42000, 19.5, 1
Sell, 53.7662, 2005-12-15 11:25, 42000, 19.5, 0
Buy , 53.82, 2005-12-16 09:35, 42000, 19.5, 1
Sell, 53.916, 2005-12-16 09:45, 42000, 19.5, 0
Buy , 53.97, 2005-12-16 09:55, 42000, 19.5, 1
Sell, 54.0559, 2005-12-16 10:15, 42000, 19.5, 0
Buy , 54.11, 2005-12-20 09:35, 42000, 19.5, 1
Sell, 54.1158, 2005-12-20 09:40, 42000, 19.5, 0
Buy , 54.17, 2005-12-20 09:45, 42000, 19.5, 1
Sell, 54.1858, 2005-12-20 09:50, 42000, 19.5, 0
Buy , 54.24, 2005-12-20 12:05, 42000, 19.5, 1
Sell, 54.1858, 2005-12-20 12:10, 42000, 19.5, 0
Sell, 53.56, 2005-12-21 09:35, 42000, 19.5, -1
Buy , 53.5034, 2005-12-21 09:40, 42000, 19.5, 0
Sell, 53.45, 2005-12-21 09:50, 42000, 19.5, -1
Buy , 53.3333, 2005-12-21 10:05, 42000, 19.5, 0
Sell, 53.45, 2005-12-27 09:45, 42000, 19.5, -1
Buy , 53.4934, 2005-12-27 09:50, 42000, 19.5, 0
Sell, 53.44, 2005-12-27 10:00, 42000, 19.5, -1
Buy , 53.3032, 2005-12-27 10:15, 42000, 19.5, 0
Sell, 53.25, 2005-12-28 10:25, 42000, 19.5, -1
Buy , 53.2932, 2005-12-28 10:35, 42000, 19.5, 0
Sell, 53.24, 2005-12-28 10:40, 42000, 19.5, -1
Buy , 53.1831, 2005-12-28 11:00, 42000, 19.5, 0
Sell, 53.11, 2005-12-28 13:15, 42000, 19.5, -1
Buy , 53.073, 2005-12-29 09:35, 42000, 19.5, 0
Buy , 53.7, 2005-12-29 09:50, 42000, 19.5, 1
Sell, 53.7862, 2005-12-29 09:55, 42000, 19.5, 0
Buy , 53.84, 2006-01-03 09:35, 42000, 19.5, 1
Sell, 54.5354, 2006-01-03 09:50, 42000, 19.5, 0
Buy , 54.63, 2006-01-03 09:55, 42000, 19.5, 1
Sell, 54.7652, 2006-01-03 10:00, 42000, 19.5, 0
Buy , 54.82, 2006-01-03 10:50, 42000, 19.5, 1
Sell, 54.965, 2006-01-03 10:55, 42000, 19.5, 0
Buy , 55.02, 2006-01-03 11:10, 42000, 19.5, 1
Sell, 55.0349, 2006-01-03 11:20, 42000, 19.5, 0
Buy , 55.09, 2006-01-03 12:35, 42000, 19.5, 1
Sell, 55.2847, 2006-01-03 12:50, 42000, 19.5, 0
Buy , 55.34, 2006-01-03 13:00, 42000, 19.5, 1
Sell, 55.2847, 2006-01-03 13:05, 42000, 19.5, 0
Buy , 55.41, 2006-01-04 12:10, 42000, 19.5, 1
Sell, 55.4345, 2006-01-04 12:15, 42000, 19.5, 0
Buy , 55.57, 2006-01-04 12:40, 42000, 19.5, 1
Sell, 55.5444, 2006-01-04 12:45, 42000, 19.5, 0
Buy , 55.6, 2006-01-04 13:00, 42000, 19.5, 1
Sell, 55.5544, 2006-01-04 13:05, 42000, 19.5, 0
Buy , 55.61, 2006-01-04 13:15, 42000, 19.5, 1
Sell, 55.5844, 2006-01-05 09:35, 42000, 19.5, 0
Sell, 55.03, 2006-01-09 09:35, 42000, 19.5, -1
Buy , 54.4944, 2006-01-09 09:40, 42000, 19.5, 0
Sell, 54.44, 2006-01-09 10:15, 42000, 19.5, -1
Buy , 54.4444, 2006-01-09 10:20, 42000, 19.5, 0
Sell, 54.39, 2006-01-10 09:50, 42000, 19.5, -1
Buy , 54.3543, 2006-01-10 10:20, 42000, 19.5, 0
Sell, 54.3, 2006-01-10 10:50, 42000, 19.5, -1
Buy , 54.3143, 2006-01-10 10:55, 42000, 19.5, 0
Sell, 54.26, 2006-01-10 11:00, 42000, 19.5, -1
Buy , 54.2542, 2006-01-10 11:35, 42000, 19.5, 0
Sell, 54.2, 2006-01-10 12:20, 42000, 19.5, -1
Buy , 54.1941, 2006-01-10 12:45, 42000, 19.5, 0
Sell, 54.14, 2006-01-11 12:05, 42000, 19.5, -1
Buy , 54.1641, 2006-01-11 12:25, 42000, 19.5, 0
Sell, 54.11, 2006-01-12 09:35, 42000, 19.5, -1
Buy , 53.5435, 2006-01-12 09:40, 42000, 19.5, 0
Sell, 53.49, 2006-01-17 09:35, 42000, 19.5, -1
Buy , 53.4534, 2006-01-17 09:40, 42000, 19.5, 0
Sell, 53.37, 2006-01-17 11:20, 42000, 19.5, -1
Buy , 53.3433, 2006-01-17 11:35, 42000, 19.5, 0
